virksomhedsRegistreringsId,ejerkreds_aktiv_92,ejerkreds_aktiv_94,virksomhedsoplysninger_21,virksomhedsoplysninger_22,virksomhedsoplysninger_25,virksomhedsoplysninger_24,virksomhedsoplysninger_23,virksomhedsoplysninger_20,ejerkreds_aktiv_10,ejerkreds_aktiv_31,ejerkreds_aktiv_96,ejerkreds_aktiv_47,ejerkreds_aktiv_12,ejerkreds_aktiv_48,ejerkreds_aktiv_50,ejerkreds_aktiv_49,ejerkreds_aktiv_1,ejerkreds_aktiv_130,ejerkreds_aktiv_129,ejerkreds_aktiv_128,ejerkreds_aktiv_127,ejerkreds_aktiv_6,ejerkreds_aktiv_25,ejerkreds_aktiv_26,ejerkreds_aktiv_80,ejerkreds_aktiv_102,ejerkreds_aktiv_78,ejerkreds_ny_32,ejerkreds_aktiv_34,virksomhedsoplysninger_55,virksomhedsoplysninger_54,sagsoplysninger_3,ejerkreds_ny_34,sagsoplysninger_2,sagsoplysninger_30,sagsoplysninger_36,target
10422,1,1,0.0,"-5,00e+06","-1,0e+06","1,95500000000000e-01","59,29000000000000",-500000.0,0.0,12.0,5.0,13,3,3,4,1,16.0,0.0,0.0,0.0,0.0,35.0,"-25541,0000000000",-25541.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
10423,1,1,0.0,"-5,00e+06","-1,0e+06","9,34454545454546e-02","245,26545454545456",-500000.0,200000.0,13.0,,11,2,2,2,1,15.0,0.0,0.0,0.0,0.0,146.0,"-25550,0000000000",-25550.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-17,0,2,False
10424,0,0,0.0,"-5,00e+06","-1,0e+06","2,75900000000000e-01","39,93000000000000",0.0,0.0,2.0,2.0,5,1,3,3,3,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,True
10425,0,0,,,,,,,0.0,9.0,7.0,7,3,7,7,7,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-1,0,2,True
10426,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25542,0000000000",-25542.0,,,1,,1.0,4,15,0,1,-25,0,1,False
10427,0,0,0.0,"-5,00e+06","-1,0e+06","4,77800000000000e-01","126,20333333333333",-500000.0,0.0,2.0,3.0,6,1,2,2,2,23.0,0.0,0.0,0.0,0.0,95.0,"-25473,0000000000",-25473.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-94,1,2,False
10429,1,1,0.0,"-5,00e+06","-1,0e+06","7,46666666666667e-03","39,34000000000000",0.0,100000.0,3.0,2.0,6,1,1,2,1,18.0,0.0,0.0,0.0,0.0,420.0,"-25521,0000000000",-25521.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-23,0,2,True
10430,0,0,0.0,"0,00e+00","-1,0e+06","2,50000000000000e-01","313,42250000000001",0.0,0.0,2.0,4.0,6,2,2,2,2,14.0,0.0,0.0,0.0,0.0,32.0,"-26010,5000000000",-26487.0,0.0,0.0,1,0.0,1.0,8,10,0,0,-8,0,2,True
10431,0,0,-200000.0,"-5,00e+06","-1,0e+06","8,63000000000000e-02","22,28000000000000",-500000.0,0.0,6.0,,7,1,3,3,3,17.0,0.0,0.0,0.0,0.0,2.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-3,0,2,False
10432,1,0,0.0,"-5,00e+06","-1,0e+06","7,84000000000000e-02","264,78444444444443",-500000.0,0.0,6.0,10.0,14,2,4,4,4,11.0,0.0,0.0,0.0,0.0,49.0,"-25731,5000000000",-25901.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-5,0,2,True
10433,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","4,00000000000000",0.0,0.0,1.0,2.0,4,1,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-3,0,2,False
10435,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,8,15,0,1,0,0,1,False
10436,1,0,0.0,"-5,00e+06","-1,0e+06","4,80128571428571e-01","169,97166666666666",-500000.0,0.0,7.0,7.0,14,2,4,4,3,11.0,0.0,0.0,0.0,0.0,717.0,"-25767,5000000000",-25979.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-11,1,2,False
10438,1,1,0.0,"-1,00e+07","-3,0e+06","6,42880000000000e-01","81,35000000000001",-2500000.0,0.0,4.0,4.0,9,1,2,2,1,28.0,0.0,0.0,0.0,0.0,272.0,"-25555,0000000000",-25555.0,0.0,1.0,0,0.0,0.0,7,10,0,0,0,1,2,False
10439,1,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","163,27000000000001",0.0,50000.0,2.0,,3,1,2,2,2,6.0,0.0,0.0,0.0,0.0,1872.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,8,10,0,0,0,0,2,False
10440,1,0,0.0,"-5,00e+06","-1,0e+06","2,15000000000000e-01","147,97499999999999",-500000.0,0.0,6.0,2.0,7,4,3,3,2,9.0,0.0,0.0,0.0,0.0,82.0,"-25887,5000000000",-26558.0,0.0,0.0,1,0.0,1.0,5,10,0,0,-7,0,2,True
10442,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","4,42000000000000",0.0,0.0,2.0,,3,1,1,2,1,13.0,0.0,0.0,0.0,0.0,3958.0,"-25503,0000000000",-25503.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
10443,1,1,0.0,"-5,00e+06","-1,0e+06","3,13467032967033e-01","137,50725274725275",-500000.0,-50000.0,89.0,7.0,77,6,17,20,15,35.0,0.0,0.0,0.0,0.0,6.0,"-25851,8333333333",-26531.0,0.0,1.0,0,0.0,0.0,7,10,0,0,-14,0,2,False
10445,0,0,0.0,"-5,00e+06","-1,0e+06","4,90100000000000e-01","41,20000000000000",-500000.0,0.0,4.0,,5,2,2,2,2,12.0,0.0,0.0,0.0,0.0,1669.0,"-25566,0000000000",-25566.0,0.0,0.0,1,0.0,0.0,7,5,0,1,-1,0,1,False
10446,0,0,0.0,"-5,00e+06","-1,0e+06","1,25350000000000e-01","87,84999999999999",-500000.0,0.0,2.0,1.0,4,1,2,2,2,13.0,0.0,0.0,0.0,0.0,2.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-3,0,2,False
10447,1,1,-200000.0,"-1,00e+07","-2,0e+06","2,72852173913043e-01","29,37695652173913",-1000000.0,50000.0,16.0,14.0,22,2,2,2,2,18.0,0.0,0.0,0.0,0.0,9.0,"-25256,0000000000",-25256.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-16,0,2,False
10448,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","546,13999999999999",0.0,0.0,6.0,,7,2,3,4,3,13.0,0.0,0.0,0.0,0.0,57.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,5,5,0,1,0,0,1,False
10449,1,1,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","19,80000000000000",0.0,0.0,4.0,1.0,5,2,2,2,2,11.0,0.0,0.0,0.0,0.0,474.0,"-25575,0000000000",-25575.0,0.0,0.0,0,0.0,0.0,5,5,0,1,8,0,1,False
10450,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
10451,1,1,0.0,"-5,00e+06","-1,0e+06","2,51450000000000e-01","91,46500000000000",-500000.0,0.0,1.0,2.0,4,1,2,2,1,,,,,,,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-5,0,2,False
10452,1,0,0.0,"-5,00e+06","-1,0e+06","2,59620000000000e-01","122,69000000000001",-500000.0,0.0,5.0,4.0,10,1,3,5,3,,,,,,,"-25521,0000000000",-25521.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-40,0,2,False
10453,1,1,0.0,"-5,00e+06","-1,0e+06","3,20280000000000e-01","35,56777777777778",-500000.0,0.0,10.0,3.0,12,2,2,3,2,10.0,0.0,0.0,0.0,0.0,7.0,"-25486,0000000000",-25486.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-81,0,2,False
10454,0,0,-200000.0,"-5,00e+06","-1,0e+06","3,52233333333333e-01","63,96333333333333",-500000.0,0.0,3.0,1.0,5,1,2,2,2,11.0,0.0,0.0,0.0,0.0,1054.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,5,10,0,0,2,0,2,False
10455,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,29800000000000e-01","79,81500000000000",-500000.0,0.0,2.0,5.0,6,2,2,2,2,,,,,,,"-25579,0000000000",-25579.0,0.0,1.0,0,0.0,0.0,4,5,0,1,12,0,1,False
10456,0,0,0.0,"-5,00e+06","-1,0e+06","1,57700000000000e-01","275,07999999999998",-500000.0,0.0,1.0,6.0,8,1,3,3,2,,,,,,,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,0,2,False
10457,1,1,200000.0,"0,00e+00","0,0e+00","0,00000000000000e+00","372,29499999999996",0.0,0.0,1.0,4.0,6,1,2,3,2,,,,,,,"-25531,0000000000",-25531.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-36,0,2,True
10458,0,0,0.0,"-5,00e+06","-1,0e+06","3,01725000000000e-01","20,53625000000000",-500000.0,0.0,17.0,36.0,11,3,1,1,1,14.0,0.0,0.0,0.0,0.0,137.0,"-25413,0000000000",-25413.0,0.0,0.0,0,0.0,0.0,6,10,1,0,35,0,2,False
10459,1,1,0.0,"-4,00e+07","-1,3e+07","3,91347826086957e-01","97,56695652173913",-8000000.0,0.0,21.0,19.0,15,5,2,2,1,13.0,0.0,0.0,0.0,0.0,25.0,"-25538,0000000000",-25538.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-29,0,2,False
10460,0,0,0.0,"-5,00e+06","-1,0e+06","3,52000000000000e-02","10,71000000000000",-500000.0,0.0,2.0,,3,1,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-3,0,2,False
10461,1,0,0.0,"-5,00e+06","-1,0e+06","4,01520000000000e-01","38,26444444444444",-500000.0,0.0,14.0,5.0,18,3,4,4,4,15.0,0.0,0.0,0.0,0.0,234.0,"-26150,6666666667",-26552.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-33,0,2,True
10462,0,0,,,,,,,0.0,2.0,1.0,4,1,2,3,1,11.0,0.0,0.0,0.0,0.0,58.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,0,2,True
10463,0,0,,,,,,,0.0,2.0,,3,1,1,3,1,,,,,,,"-25512,0000000000",-25512.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-53,0,2,True
10464,0,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","25,13000000000000",0.0,0.0,1.0,,3,1,2,2,2,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
10465,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25563,0000000000",-25563.0,,,1,,1.0,4,10,0,0,-4,0,2,False
10467,1,1,0.0,"-5,00e+06","-1,0e+06","4,05568421052632e-01","297,81736842105261",-500000.0,750000.0,7.0,18.0,22,2,4,4,3,21.0,0.0,0.0,0.0,0.0,285.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,1,10,0,0,-5,0,2,False
10468,0,0,0.0,"-1,00e+07","-1,0e+06","2,75815384615385e-01","30,68076923076923",-1000000.0,0.0,3.0,15.0,11,1,1,2,1,11.0,0.0,0.0,0.0,0.0,4447.0,"-25481,0000000000",-25481.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-69,0,2,False
10469,1,0,0.0,"-5,00e+06","-1,0e+06","3,19625000000000e-01","108,64812500000001",-500000.0,0.0,9.0,16.0,23,2,1,1,1,10.0,0.0,0.0,0.0,0.0,70.0,"-25462,0000000000",-25462.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-29,1,2,False
10471,0,1,0.0,"-5,00e+06","-1,0e+06","2,01180000000000e-01","321,28399999999999",-500000.0,0.0,4.0,6.0,11,1,2,3,2,13.0,0.0,0.0,0.0,0.0,70.0,"-25497,0000000000",-25497.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-61,0,2,True
10472,0,0,-200000.0,"-5,00e+06","-1,0e+06","6,57450000000000e-01","36,57333333333333",-500000.0,0.0,10.0,1.0,10,3,3,3,3,13.0,0.0,0.0,0.0,0.0,2.0,"-25577,0000000000",-25607.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-5,1,2,False
10475,0,0,,,,,,,-50000.0,2.0,,3,1,3,3,2,,,,,,,"-25539,0000000000",-25539.0,0.0,1.0,0,0.0,0.0,7,10,0,0,0,0,2,False
10476,0,0,,,,,,,0.0,2.0,,3,1,3,3,2,,,,,,,"-25545,0000000000",-25545.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
10477,0,0,0.0,"-1,00e+07","-1,0e+06","2,81750000000000e-01","53,46750000000000",-500000.0,0.0,4.0,1.0,6,1,2,2,1,18.0,0.0,0.0,0.0,0.0,1.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,18,0,2,False
10478,1,1,0.0,"0,00e+00","-1,0e+06","5,00000000000000e-01","68,72499999999999",0.0,0.0,3.0,,4,1,2,2,2,3.0,0.0,0.0,0.0,0.0,201.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-4,0,2,True
10480,1,0,0.0,"-5,00e+06","-3,0e+06","7,71341176470588e-01","68,60777777777778",-500000.0,0.0,7.0,22.0,13,2,2,2,2,11.0,0.0,0.0,0.0,0.0,588.0,"-26087,5000000000",-26787.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-1,0,2,False
10481,1,1,0.0,"-5,00e+06","-1,0e+06","2,79461538461538e-01","246,29692307692309",-500000.0,150000.0,14.0,6.0,18,2,3,3,3,15.0,0.0,0.0,0.0,0.0,11.0,"-26003,0000000000",-26459.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-20,0,2,False
10482,0,0,,,,,,,0.0,1.0,,2,1,2,2,1,,,,,,,"-25539,0000000000",-25539.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-28,0,2,False
10484,1,0,0.0,"-5,00e+06","-1,0e+06","2,22222222222222e-01","369,93333333333334",0.0,0.0,2.0,3.0,14,1,2,2,2,1.0,0.0,0.0,0.0,0.0,470.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,1,2,True
10485,1,1,0.0,"-5,00e+06","-1,0e+06","2,50450000000000e-01","182,66000000000000",-500000.0,0.0,3.0,5.0,4,2,2,2,1,18.0,0.0,0.0,0.0,0.0,266.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-4,0,2,True
10486,1,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","118,22499999999999",0.0,0.0,2.0,1.0,4,1,2,2,1,13.0,0.0,0.0,0.0,0.0,9.0,"-25558,0000000000",-25558.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-9,0,2,False
10487,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25574,0000000000",-25574.0,,,1,,1.0,4,15,0,1,7,0,1,False
10489,1,1,0.0,"-5,00e+06","-1,0e+06","2,23114689265537e-01","37,44149425287356",-500000.0,0.0,147.0,137.0,74,5,28,28,24,16.0,0.0,0.0,0.0,0.0,1.0,"-25544,0000000000",-25544.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-23,0,2,False
10490,0,0,0.0,"-2,00e+07","-2,4e+07","4,94020000000000e-01","32,51800000000000",-5000000.0,0.0,1.0,10.0,12,1,2,3,2,,,,,,,"-25427,0000000000",-25427.0,0.0,1.0,0,0.0,0.0,7,10,0,0,0,0,2,False
10491,1,1,0.0,"-5,00e+06","-1,0e+06","2,28750000000000e-02","107,68500000000000",0.0,0.0,4.0,2.0,7,1,3,3,3,7.0,0.0,0.0,0.0,0.0,1253.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,0,2,True
10492,1,1,0.0,"0,00e+00","-1,0e+06","3,33333333333333e-01","54,93333333333334",0.0,0.0,6.0,2.0,9,1,4,5,3,14.0,0.0,0.0,0.0,0.0,58.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,True
10494,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25561,0000000000",-25561.0,,,1,,1.0,4,15,0,1,-6,0,1,False
10495,1,1,0.0,"-5,00e+06","-1,0e+06","3,69700000000000e-01","77,38333333333333",-500000.0,0.0,3.0,,9,1,5,5,5,11.0,0.0,0.0,0.0,0.0,1011.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,True
10496,1,0,400000.0,"-5,00e+06","-1,0e+06","1,46885000000000e-01","87,23600000000000",-500000.0,0.0,10.0,16.0,18,2,6,6,6,21.0,1.0,0.0,1.0,0.0,19.0,"-25590,0000000000",-25794.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-181,0,2,False
10498,0,1,0.0,"-5,00e+06","-1,0e+06","5,97900000000000e-01","21,81600000000000",-500000.0,0.0,7.0,2.0,9,2,2,3,2,9.0,0.0,0.0,0.0,0.0,6.0,"-25379,0000000000",-25379.0,0.0,0.0,0,0.0,0.0,7,10,0,0,0,0,2,False
10499,0,0,0.0,"-5,00e+06","-1,0e+06","2,02900000000000e-01","5,88000000000000",-500000.0,0.0,2.0,,3,1,1,1,1,,,,,,,"-25387,0000000000",-25387.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-1,0,2,False
10500,0,0,-200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","11,15000000000000",0.0,0.0,4.0,1.0,6,1,5,5,1,8.0,1.0,0.0,0.0,0.0,3.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-12,0,2,False
10502,0,0,0.0,"-5,00e+06","-1,0e+06","4,11000000000000e-02","8,21000000000000",0.0,0.0,2.0,2.0,5,1,3,3,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
10503,1,0,0.0,"0,00e+00","-1,0e+06","5,00000000000000e-01","245,59500000000000",0.0,0.0,4.0,1.0,5,1,2,2,1,4.0,0.0,0.0,0.0,0.0,3929.0,"-25550,0000000000",-25550.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,True
10504,0,0,0.0,"-5,00e+06","-1,0e+06","7,21900000000000e-01","7,29000000000000",-500000.0,0.0,5.0,6.0,4,3,2,2,2,11.0,0.0,0.0,0.0,0.0,379.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
10505,1,1,1000000.0,"0,00e+00","0,0e+00","0,00000000000000e+00","362,69999999999999",0.0,200000.0,4.0,2.0,4,2,2,3,2,4.0,1.0,1.0,0.0,0.0,96.0,"-25499,0000000000",-25532.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-41,0,2,True
10506,0,0,0.0,"-5,00e+06","-1,0e+06","5,49300000000000e-01","26,94500000000000",-500000.0,0.0,4.0,,5,1,2,4,2,6.0,0.0,0.0,0.0,0.0,834.0,"-25521,0000000000",-25521.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-3,0,2,False
10507,0,0,0.0,"-5,00e+06","-1,0e+06","9,88000000000000e-02","14,88000000000000",-500000.0,0.0,2.0,1.0,4,1,3,3,3,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
10508,1,1,0.0,"-5,00e+06","-1,0e+06","7,40000000000000e-03","15,88500000000000",-500000.0,0.0,11.0,2.0,8,3,4,4,2,3.0,0.0,0.0,0.0,0.0,172.0,"-25539,0000000000",-25539.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-28,0,2,False
10509,0,0,0.0,"-5,00e+06","-1,0e+06","2,00633333333333e-01","185,33000000000001",0.0,0.0,2.0,2.0,5,1,1,2,1,11.0,0.0,0.0,0.0,0.0,1442.0,"-25524,0000000000",-25524.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-43,0,2,True
10512,0,0,0.0,"-5,00e+06","-1,0e+06","6,95333333333333e-02","17,60000000000000",-500000.0,0.0,2.0,5.0,7,1,4,4,3,,,,,,,"-25558,0000000000",-25558.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-9,0,2,False
10515,0,0,0.0,"-5,00e+06","-2,0e+06","2,20742857142857e-01","28,59000000000000",-1000000.0,0.0,8.0,1.0,9,2,2,2,1,19.0,0.0,0.0,0.0,0.0,49.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-6,1,2,False
10516,0,0,-200000.0,"-2,00e+07","-6,0e+06","4,63600000000000e-01","64,06999999999999",-4500000.0,0.0,5.0,5.0,10,2,4,4,1,,,,,,,"-25542,0000000000",-25542.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
10517,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","15,31000000000000",0.0,0.0,2.0,1.0,3,2,2,2,1,13.0,0.0,0.0,0.0,0.0,3.0,"-25556,0000000000",-25556.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-11,1,2,True
10518,1,1,0.0,"-5,00e+06","-1,0e+06","2,67000000000000e-01","268,63000000000000",0.0,50000.0,4.0,,4,2,3,3,3,2.0,2.0,1.0,0.0,0.0,,"-25506,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-1,1,2,True
10520,0,0,0.0,"-5,00e+06","-1,0e+06","6,65633333333333e-01","115,48333333333333",0.0,0.0,4.0,,5,1,2,2,1,13.0,0.0,0.0,0.0,0.0,663.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-6,1,2,False
10521,1,0,-200000.0,"-1,00e+07","-1,1e+07","4,26698924731183e-01","51,60471910112359",-500000.0,-50000.0,93.0,72.0,121,2,12,19,11,19.0,4.0,1.0,0.0,0.0,37.0,"-25467,0000000000",-25467.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-100,0,2,False
10522,1,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","393,69333333333338",0.0,0.0,4.0,2.0,5,2,2,3,1,5.0,0.0,0.0,0.0,0.0,56.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,4,5,0,1,-12,1,1,False
10524,0,1,0.0,"-5,00e+06","-1,0e+06","6,25788888888889e-01","149,68333333333334",-500000.0,0.0,2.0,8.0,11,1,2,2,2,13.0,0.0,0.0,0.0,0.0,2344.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-4,0,2,True
10525,1,0,0.0,"-5,00e+06","-1,0e+06","1,11400000000000e-01","101,96500000000000",-500000.0,-50000.0,8.0,5.0,13,2,3,3,3,15.0,0.0,0.0,0.0,0.0,211.0,"-25575,5000000000",-25586.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,False
10526,1,1,0.0,"-5,00e+06","-1,0e+06","1,44094594594595e-01","145,00361111111110",-500000.0,0.0,35.0,14.0,42,2,8,8,8,13.0,6.0,2.0,0.0,0.0,13.0,"-25735,0000000000",-25905.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-2,0,2,False
10527,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,6,15,0,1,-11,0,1,False
10530,1,0,0.0,"-5,00e+06","-1,0e+06","6,72800000000000e-01","127,15571428571428",-500000.0,0.0,7.0,12.0,10,2,2,2,2,2.0,0.0,0.0,0.0,0.0,1707.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,0,5,0,1,0,0,1,False
10531,1,1,0.0,"-5,00e+06","-1,0e+06","6,38250000000000e-01","56,76500000000000",0.0,0.0,6.0,,7,1,4,4,2,31.0,0.0,0.0,0.0,0.0,3.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-5,0,2,False
10532,1,0,200000.0,"-5,00e+06","-1,0e+06","2,10800000000000e-01","262,33999999999997",-500000.0,0.0,4.0,,20,2,4,5,3,,,,,,,"-25556,0000000000",-25556.0,0.0,2.0,0,1.0,0.0,4,10,0,0,-11,0,2,True
10533,0,1,0.0,"-5,00e+06","-1,0e+06","1,29625000000000e-01","97,66249999999999",-500000.0,0.0,1.0,4.0,6,1,2,2,1,,,,,,,"-25558,0000000000",-25558.0,0.0,1.0,0,0.0,0.0,8,10,0,0,-9,1,2,True
10534,0,0,,,,,,,0.0,1.0,,2,1,1,1,1,,,,,,,"-25470,0000000000",-25470.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-97,0,2,False
10536,0,0,0.0,"-1,00e+07","-1,0e+06","5,12785714285714e-01","164,63833333333332",-500000.0,-50000.0,12.0,6.0,16,2,9,11,9,24.0,0.0,0.0,0.0,0.0,1.0,"-25524,0000000000",-25524.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-43,0,2,False
10537,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25556,0000000000",-25556.0,,,1,,1.0,9,10,0,0,-11,1,2,False
10540,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","242,44999999999999",0.0,0.0,3.0,,4,1,2,2,2,13.0,0.0,0.0,0.0,0.0,109.0,"-25442,0000000000",-25442.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-124,0,2,True
10541,0,0,0.0,"-5,00e+06","-1,0e+06","8,38433333333333e-01","56,09333333333333",-500000.0,0.0,2.0,2.0,5,1,2,2,1,3.0,0.0,0.0,0.0,0.0,603.0,"-25556,0000000000",-25556.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-11,0,2,False
10542,1,0,0.0,"-5,00e+06","-1,0e+06","1,44983333333333e-01","35,44166666666667",-500000.0,0.0,2.0,5.0,8,1,1,1,1,3.0,0.0,0.0,0.0,0.0,4243.0,"-25473,0000000000",-25473.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-1,0,2,False
10543,0,1,0.0,"-5,00e+06","-1,0e+06","4,95476000000000e-01","35,01680000000000",-500000.0,0.0,35.0,10.0,24,2,11,13,10,13.0,0.0,0.0,0.0,0.0,49.0,"-25554,0000000000",-25554.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-13,0,2,False
10544,1,1,0.0,"-5,00e+06","-1,0e+06","2,31253846153846e-01","36,56615384615385",-500000.0,0.0,52.0,1.0,54,1,14,17,11,35.0,2.0,1.0,0.0,0.0,2.0,"-25549,0000000000",-25549.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-18,0,2,False
10545,1,1,0.0,"-5,00e+06","-1,0e+06","2,26270588235294e-01","123,80882352941177",-500000.0,100000.0,4.0,8.0,28,2,2,2,1,10.0,0.0,0.0,0.0,0.0,69.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,True
10548,1,0,0.0,"-5,00e+06","-1,0e+06","1,42662500000000e-01","29,29000000000000",-500000.0,0.0,8.0,5.0,10,1,2,3,2,13.0,0.0,0.0,0.0,0.0,117.0,"-25490,0000000000",-25490.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-77,0,2,False
